trialCount, launchingTime, launchingPosition.x, launchingPosition.y, launchingPosition.z, launchingAngles.x ,launchingAngles.y, launchingAngles.z, launchingLinearVelocity.x ,launchingLinearVelocity.y, launchingLinearVelocity.z, launchingAngularVelocity.x, launchingAngularVelocity.y, launchingAngularVelocity.z, landingPoint1.x, landingPoint1.y, landingPoint1.z, landingPoint1LinearVelocity.x, landingPoint1LinearVelocity.y, landingPoint1LinearVelocity.z, landingPoint1AngularVelocity.x, landingPoint1AngularVelocity.y, landingPoint1AngularVelocity.z, landingPoint1Quarter, paddleCollisionPosition.x, paddleCollisionPosition.y, paddleCollisionPosition.z, paddleCollisionLinearVelocity.x, paddleCollisionLinearVelocity.y, paddleCollisionLinearVelocity.z, paddleCollisionAngularVelocity.x, paddleCollisionAngularVelocity.y, paddleCollisionAngularVelocity.z, landingPoint2.x, landingPoint2.y, landingPoint2.z, landingPoint2LinearVelocity.x, landingPoint2LinearVelocity.y, landingPoint2LinearVelocity.z, landingPoint2AngularVelocity.x, landingPoint2AngularVelocity.y, landingPoint2AngularVelocity.z, landingPoint2Quarter, tableReferencePoint.x, tableReferencePoint.y, tableReferencePoint.z, isHit
0,12.4222,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,-1.224752,0.918958,-1.851253,-3.327231,3.487846,9.274563,-13.69877,-6.987496,10.41539,0,0,0,0,0,0,0,0,0,0,-1.0585,0.76,-1.162,False
0,13.80447,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,-1.241467,0.9699871,-1.675121,-0.1284438,1.467996,2.180044,-104.4884,2.701832E-07,-20.09392,-1.707511,0.8047166,-0.6598368,-0.4865183,2.466042,1.157021,69.4643,-29.9599,29.18867,1,-1.0585,0.76,-1.162,False
0,17.92653,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,-1.259445,0.9886305,-1.581634,0.1062848,3.327447,6.518986,-105.4234,2.72601E-07,-20.27373,0,0,0,0,0,0,0,0,0,0,-1.0585,0.76,-1.162,False
0,18.88801,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,-1.279431,1.029751,-1.456958,0.04418017,2.392647,1.636427,-49.72404,4.770491,-15.59553,-1.248454,0.8036681,-0.4882531,0.09871078,2.834712,0.4640408,40.19495,3.786823,-8.623614,1,-1.0585,0.76,-1.162,False
0,22.9755,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,-1.281122,1.003732,-1.468912,0.02516687,4.033914,5.330271,-106.8416,2.762682E-07,-20.54647,0,0,0,0,0,0,0,0,0,0,-1.0585,0.76,-1.162,False
0,24.60026,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,-1.274924,1.000183,-1.501142,-0.5048704,2.162662,1.634869,-106.3668,2.750403E-07,-20.45515,-1.500105,0.8009388,-0.3698741,-0.08678772,2.736317,0.1735605,17.21036,-16.93697,8.753938,3,-1.0585,0.76,-1.162,False
0,30.6601,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,-1.255823,0.9853945,-1.600467,-0.8142403,2.843007,8.640546,-105.4234,2.72601E-07,-20.27373,0,0,0,0,0,0,0,0,0,0,-1.0585,0.76,-1.162,False
0,31.94757,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,-1.265248,0.993472,-1.551458,-0.1891791,1.626306,2.091841,-105.894,2.738179E-07,-20.36424,-1.391371,0.804837,-0.0659737,-0.06737792,2.435237,1.272774,74.12664,-7.914697,3.898295,3,-1.0585,0.76,-1.162,False
0,35.00546,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,-1.271692,0.9982421,-1.517947,-0.7692176,2.87231,6.219627,-106.3668,2.750403E-07,-20.45515,0,0,0,0,0,0,0,0,0,0,-1.0585,0.76,-1.162,False
0,36.45762,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,-1.290089,1.028861,-1.408375,-0.145238,1.96262,2.00624,-37.06371,3.116764,-11.12093,-1.354359,0.8182187,-0.4224277,-0.06380238,2.51011,1.465003,49.30633,2.564938,2.132571,3,-1.0585,0.76,-1.162,False
