trialCount, launchingTime, launchingPosition.x, launchingPosition.y, launchingPosition.z, launchingAngles.x ,launchingAngles.y, launchingAngles.z, launchingLinearVelocity.x ,launchingLinearVelocity.y, launchingLinearVelocity.z, launchingAngularVelocity.x, launchingAngularVelocity.y, launchingAngularVelocity.z, landingPoint1.x, landingPoint1.y, landingPoint1.z, landingPoint1LinearVelocity.x, landingPoint1LinearVelocity.y, landingPoint1LinearVelocity.z, landingPoint1AngularVelocity.x, landingPoint1AngularVelocity.y, landingPoint1AngularVelocity.z, landingPoint1Quarter, paddleCollisionPosition.x, paddleCollisionPosition.y, paddleCollisionPosition.z, paddleCollisionLinearVelocity.x, paddleCollisionLinearVelocity.y, paddleCollisionLinearVelocity.z, paddleCollisionAngularVelocity.x, paddleCollisionAngularVelocity.y, paddleCollisionAngularVelocity.z, landingPoint2.x, landingPoint2.y, landingPoint2.z, landingPoint2LinearVelocity.x, landingPoint2LinearVelocity.y, landingPoint2LinearVelocity.z, landingPoint2AngularVelocity.x, landingPoint2AngularVelocity.y, landingPoint2AngularVelocity.z, landingPoint2Quarter, tableReferencePoint.x, tableReferencePoint.y, tableReferencePoint.z, isHit
0,18.16035,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0585,0.76,-1.162,False
0,19.18611,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0585,0.76,-1.162,False
0,20.21019,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0585,0.76,-1.162,False
0,21.22997,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0585,0.76,-1.162,False
0,22.24821,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0585,0.76,-1.162,False
0,23.27497,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0585,0.76,-1.162,False
0,24.28986,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0585,0.76,-1.162,False
0,25.31887,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0585,0.76,-1.162,False
0,26.33685,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0585,0.76,-1.162,False
0,27.36373,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0585,0.76,-1.162,False
0,28.3813,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0585,0.76,-1.162,False
0,29.41028,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0585,0.76,-1.162,False
0,30.42385,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,-1.688593,0.8034036,-0.1799956,-0.190872,2.5741,0.1871696,12.97953,3.612888E-05,13.45218,3,-1.0585,0.76,-1.162,False
0,36.24336,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,-1.405402,0.8004453,0.4116977,0.07049601,3.066578,0.02507046,3.762016,5.256856,-12.48508,5,-1.0585,0.76,-1.162,True
0,42.8669,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,-1.913491,0.8260723,0.9228035,-0.759976,2.626296,2.479076,68.22069,-24.20679,20.94097,8,-1.0585,0.76,-1.162,True
0,44.67719,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,-1.448682,0.7845414,-0.6803451,-0.3695509,-1.39478,1.359234,0.03641096,-21.26287,0.5524329,1,-1.0585,0.76,-1.162,False
0,48.4009,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,-1.431843,0.8086831,-0.02435658,-0.1160912,1.844839,2.90949,105.671,-59.52289,4.189781,3,-1.0585,0.76,-1.162,False
0,50.778,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,-1.392683,0.823706,-0.1135314,0.02977945,2.636918,0.9389504,27.61866,-23.18358,-0.9179488,3,-1.0585,0.76,-1.162,False
0,54.99884,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,-1.577243,0.8051515,0.1511373,-0.151337,1.836614,-0.8585883,-35.80925,-20.85523,6.245418,3,-1.0585,0.76,-1.162,False
0,58.36054,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,-1.665551,0.8240302,0.2003022,-0.4253659,2.655039,-0.3095787,-9.273764,-25.45559,12.53916,3,-1.0585,0.76,-1.162,False
0,64.43544,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,-1.253599,0.8027006,-0.5297968,0.2989203,1.982865,0.9828451,49.12742,-15.56656,-14.95503,1,-1.0585,0.76,-1.162,False
0,66.4591,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,-1.514381,0.8057396,0.4572724,-0.06339876,2.820003,0.6952919,50.34444,-23.42222,4.582505,5,-1.0585,0.76,-1.162,True
0,69.87646,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,-1.231863,0.8071386,-0.9453725,0.982553,2.071728,-0.3631232,-15.72094,-37.67918,-41.90989,1,-1.0585,0.76,-1.162,False
0,71.17192,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,-1.535193,0.821256,0.01217375,-0.1894782,2.683996,1.040562,33.62691,-22.49448,6.132883,3,-1.0585,0.76,-1.162,False
0,74.77855,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,-1.191696,0.7996721,-0.2475835,0.2358617,2.588675,-0.05643922,-5.875843,-5.927718E-06,-23.09604,3,-1.0585,0.76,-1.162,False
0,77.00429,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,-1.362387,0.8112176,0.06193767,0.1093151,2.527101,0.9304544,41.20052,7.248038E-08,-4.899838,3,-1.0585,0.76,-1.162,False
0,80.6321,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,-1.55293,0.8132516,-1.123484,-0.675853,1.872318,-0.1455632,-4.58303,40.07496,21.24309,1,-1.0585,0.76,-1.162,False
0,82.0953,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0585,0.76,-1.162,False
0,83.44646,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,-1.45025,0.8145332,-1.020236,-0.151945,1.870675,-0.4827192,-14.73524,-30.94561,4.546903,1,-1.0585,0.76,-1.162,False
0,84.85541,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,-1.561238,0.8227876,-0.8748316,-0.2846102,1.992279,0.09525102,2.332999,-2.812575,6.957708,1,-1.0585,0.76,-1.162,False
0,89.43469,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0585,0.76,-1.162,False
0,90.42802,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0585,0.76,-1.162,False
0,91.56752,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0585,0.76,-1.162,False
0,92.78453,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0585,0.76,-1.162,False
0,93.90236,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0585,0.76,-1.162,False
0,95.03241,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0585,0.76,-1.162,False
0,96.09811,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0585,0.76,-1.162,False
0,97.17516,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0585,0.76,-1.162,False
0,98.68179,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0585,0.76,-1.162,False
0,99.76534,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0585,0.76,-1.162,False
0,100.7936,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0585,0.76,-1.162,False
0,101.8227,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0585,0.76,-1.162,False
0,102.8593,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0585,0.76,-1.162,False
0,103.8921,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0585,0.76,-1.162,False
0,104.9161,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0585,0.76,-1.162,False
