-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.652,191.356,93.870,338.831,348.820,358.469,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.650,191.400,93.919,338.810,348.827,358.456,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.657,191.461,93.986,338.737,348.857,358.436,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.666,191.540,94.067,338.718,348.849,358.442,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.671,191.950,94.471,338.725,348.841,358.435,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.667,191.698,94.225,338.727,348.850,358.396,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.660,191.982,94.508,338.729,348.854,358.362,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.652,191.976,94.493,338.721,348.888,358.357,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.641,191.647,94.168,338.709,348.890,358.374,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.639,191.630,94.157,338.731,348.866,358.402,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.701,-2.596,88.658,191.839,94.355,338.744,348.802,358.445,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.701,-2.596,88.661,191.828,94.343,338.762,348.749,358.490,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.701,-2.596,88.672,191.936,94.455,338.767,348.703,358.523,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.671,191.695,94.213,338.785,348.642,358.552,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.662,191.709,94.230,338.812,348.559,358.579,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.654,191.664,94.181,338.836,348.529,358.601,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.653,191.388,93.907,338.855,348.539,358.606,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.649,191.481,94.002,338.882,348.540,358.624,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.645,191.158,93.676,338.905,348.546,358.627,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.661,191.426,93.949,338.940,348.554,358.589,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.675,190.712,93.225,338.948,348.566,358.574,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.671,191.172,93.697,338.928,348.588,358.551,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.670,190.696,93.208,338.904,348.579,358.540,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.654,191.333,93.851,338.887,348.596,358.516,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.643,191.010,93.534,338.862,348.613,358.502,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.661,190.872,93.385,338.831,348.612,358.508,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.676,191.167,93.687,338.768,348.644,358.505,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.664,191.139,93.656,338.726,348.646,358.517,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.657,191.056,93.575,338.710,348.657,358.504,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.648,191.400,93.925,338.678,348.662,358.527,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.645,191.040,93.561,338.666,348.691,358.548,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.650,191.485,94.007,338.686,348.713,358.554,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.670,191.183,93.692,338.692,348.737,358.556,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.661,191.524,94.043,338.715,348.757,358.567,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.673,191.191,93.704,338.719,348.815,358.596,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.675,191.425,93.948,338.723,348.831,358.604,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.666,191.318,93.838,338.719,348.839,358.620,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.652,191.089,93.611,338.685,348.876,358.680,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.654,191.718,94.243,338.663,348.863,358.701,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.651,191.143,93.662,338.622,348.850,358.713,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.656,191.246,93.765,338.616,348.837,358.717,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.661,190.903,93.409,338.594,348.802,358.772,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.649,191.260,93.780,338.599,348.786,358.810,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.650,191.706,94.229,338.605,348.781,358.825,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.653,191.379,93.896,338.611,348.784,358.802,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.655,191.730,94.250,338.586,348.798,358.758,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.648,191.430,93.950,338.564,348.799,358.748,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.643,191.369,93.891,338.571,348.793,358.729,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.643,191.092,93.600,338.592,348.774,358.708,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.642,191.043,93.558,338.604,348.737,358.683,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.647,191.118,93.625,338.590,348.718,358.679,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.643,191.170,93.694,338.587,348.681,358.697,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.666,190.826,93.335,338.616,348.616,358.723,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.680,190.761,93.267,338.652,348.602,358.716,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.676,190.777,93.283,338.666,348.594,358.714,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.677,190.739,93.237,338.663,348.594,358.718,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.643,190.902,93.413,338.695,348.579,358.740,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.653,190.765,93.261,338.701,348.565,358.752,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.642,190.798,93.304,338.731,348.543,358.759,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.656,191.186,93.694,338.747,348.552,358.751,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.671,191.181,93.689,338.724,348.539,358.751,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.677,191.471,93.981,338.715,348.561,358.739,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.674,190.972,93.483,338.714,348.599,358.751,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.644,190.686,93.188,338.695,348.626,358.759,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.641,190.945,93.457,338.655,348.657,358.791,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.640,191.301,93.807,338.618,348.662,358.790,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.650,190.777,93.289,338.593,348.668,358.817,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.677,191.022,93.537,338.557,348.663,358.822,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.682,190.953,93.460,338.551,348.680,358.796,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.678,191.217,93.729,338.551,348.696,358.742,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.652,191.192,93.701,338.557,348.778,358.637,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.646,190.817,93.322,338.589,348.838,358.632,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.644,190.695,93.201,338.636,348.942,358.587,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.648,191.011,93.525,338.651,348.957,358.572,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.663,191.155,93.669,338.518,348.991,358.585,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.671,190.983,93.500,338.457,349.010,358.587,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.631,190.689,93.207,338.424,348.958,358.666,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.638,190.727,93.243,338.468,348.913,358.683,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.657,190.869,93.378,338.481,348.862,358.751,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.664,190.746,93.264,338.508,348.814,358.714,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.659,190.809,93.332,338.572,348.879,358.602,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.648,190.513,93.027,338.614,348.954,358.553,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.633,191.003,93.527,338.589,348.977,358.598,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.648,191.328,93.847,338.519,348.908,358.735,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.672,190.863,93.376,338.493,348.830,358.788,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.657,190.733,93.250,338.463,348.841,358.767,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.597,88.651,190.905,93.435,338.511,348.944,358.725,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.647,190.487,92.999,338.591,349.070,358.684,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.640,190.617,93.147,338.653,349.156,358.681,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.648,191.280,93.802,338.615,349.212,358.690,0.000,0.000,0.000@0.000|
-1.821,0.000,-1.998,,,,,,,-3.125,0.702,-2.596,88.661,190.493,93.004,338.562,349.206,358.745,0.000,0.000,0.000@0.000|
